180215110859.529|1515|YiOiHEF5B68hpeW5K7pePQmsYWcV4moOqRGFczFsbyvqZb9sETbeaTfT7jxxFEjgxWQmrRivpBgiO2cHl68Dyqc1jlmUDfRvkkgkE7XaerQWpkQOVHqt1DdfbG6zNm5qVQWH7o89oSxBXfPH6zQKITkrIplbdQLQw5lsAOnVgglsb7913OYlx9wpwryrMmzvdQtDhZI3MQcNg6FjWHOemAuE6pk5xLnZf0hhEIe9Vs9TCrDDoYjoXbw13Ed9diX1YicJI1XbD18w1rQcPJk7U7jW3sq2yOzbmd3Zezb0CcxJvm4rRTZUdXOzpH1Mo6o6F62g8srQRjAFZ0PSd8xLx2iFSfqRLTv8ds7F57o0v2dSJ0L2QxkfD5hdBxiw129TyyllnTJI0jHr2qS9rRvgNQEJNv3Z8MXktyMAflnHEv8139BksptjP2qB0ve0HxqVJ61KIjX0a0uppRG2QX9M0A73LNnkLZNSRcklzCeHlUyRJ4qtEGHeG33MDdoJAugg
180215110859.538|1513|xrXwjh8bhSlmpNmzmAVEQLnfxD27E9V4jNFyUgwEAoEOie569wSNX8qIZgYxLyw4nYHWDH5GBpLdoSa7QBooW7x0j7sRS5F58S48MbVgdrpfEAaDiUOxxeQ0DHkzeq67Sz6XTdmuAlE8LpVNel4uvpx5dvQzSMAkRntvCFoL5TIHSAh7waoQowqZcaMhtXKmkZPb5JJg95TneoYunyJeskNQmyiIdQ2rweBgCGQqYo7i9TgoX1K2uaZHEi8GXVYcmxHVFDgFnA2yuWxNvT8G58O3HHOqbMA7S2bjafpkvhDhSlSZxsgHd65GU4q1Vt1FogiDuy7cn9WgujgdqEXNoA5DWbdqsvQUniaRKeVaGD7tvrB0m0K8T5hioPxOFozk4NXivSY3zvN3jB8yFmBhbtBOyGVgUCeUpMxcWkBF2cxWFHT52EohwGqfA8ObJOJcOpciNbBv7IEmWGk0xPuvLFwpeXme2YXjGQVdiUVUtznkq7MOK1lUiXMui03EJDk34XX1652MVRMqGMoIGgl87mFOO4ypohX57ilcd9QnVHEOLBMVLd3yBZR3hXYSD3l8EbJfXS8TwBd5xBrPoyWgx0h5OOZQmhHvqiiLbLpdXqh4sT8V6AfEyfOI5HXjax1odsnZx9hnQ7flpEnjbBPkGLXsQvJcDYBfWnsVEErC0w1a70S3S8CtzG5I6TlwBKm95sTADR1qLKSAWWg4E2fETFFcMXRXiB2apb5eRu8VzozesaKV81ohcBQPQjBakbXJKQ2FdahxDjZBCjwdvrVtVbCrSQ0L8bJq5WIcG1OQk8z67tjwRFUaD8eleRhzBvq7XaHOhC66uoJGfyvJlBeoHISZfco0NtSf0VrnHbQjuv2EBKr5GZL0Lh4F9tuhFTvSftqNVefF44HXNtLK64fS5XRK9PYAwqkawtycA3wDmH5lFRYIJuPlPTjJTByYgczJFqa1POht9SlX9IbpHvPxXhUa4vPK7AyzZL9foeH5Io2BxMFuoo4AWOn1GUgWbVNd
180215110859.540|1195|MJXxViHh0nktmohQBZF3gbnxKkLqBwhyB5uP6jfjVGnisOsRYDeF1nFbWyOoDQdAjH79rd2ogKwLzU27rkvc38takkXEFEpHABXWgLZqjiJLx033xElfQNQfCZIwFT5H2gLOHZXhN6sXv2e75wyIfQv37MmoQ9Ki88f2tHrrRQTJnQjtJXeyiWgQGJaB5OsH3tzz0742S5Wgkdo0QYUQ2PfBh0Pc6GeuS6T9cezp35715zPHj5kLuTEs7LoO3QthNBAOFwyENXtR4ts6NCoby3KdAvJIJSM6kDxFWAXKQYbQeuuOnJq91GujYOvN1MLR61aJXh9FP3pgbs5kvx4NczjOa7FI5edx2vdGq511QpnvSrm4tlIAu1WX0BfxvwXSHJBUhiH5zSgVvygfwiOIGt4UM3yA71SggWWVGsTLmVmrrpYo7zhHhIZ7ylZk13rtutHy1yE9sQCETBXDQGCScQaaMfJguXKcULKf9k8Hn94fcyz72kUh2swPbK3Hljdct3lGli1LkbqElivutMGnlcnDgtEjBP1MIfs61jUjOFHEGjfNRH5ipWkDbuKT4l0ieXHLhGQNlSQ79E9Sb5sYCiIqkqFhDlCbdsBqwWNmqhZTCUZnUlxiRfkTDt8sSKntCABsbJLvHE7OgnR8CGUP20uA7yFnLz983K7CLRRos7CqXi2RuFa3jm2oL2XANTPdet2GLk0oOwouH4czBaxYx2wfvHHwxwtdf5KWk2HrmoAMOVGXbPHFiZnTWek4g8NYGmJntgegATnSeW2izHHqVtIgWjFHoWcVLMFJUQksGbn3wuSNnYOnGGhYLthp1L4OvEJmFyNkabLgU13FZb6yZqmhHzlu3ON9XBez8M1Jn2n2KW8r3f0QFrA4GoeTZLMf8XSwq42XpWSRbGmc1wTNO2YmTuzkEe8ILC8G2HdpWlv1rcBqrlCyHLOrMTpg2Tnjefyffqu6try1N1Ex4Y5DVPiGBKJBGxBEOzAPTGcJnSni49D5TyXDPeGblFrfEgem
180215110859.544|1192|nDAWDiZbwQRcfKtVWLkIssjSkCmKvcAGx5Bf0mlllfqHv3JocvviADUbdxyObCHdujmHRIRfQc1jOgcq5e1x46eFxuHlIwjxEvsbegtT3zRCYecGSEbsMREdRDDiBJCb3tpsARJ4QfM9slzBpMa7az8V37sJ9HaieNHWWkc650xUEGG2qzTWZk4vAkGtHqDRj3ko5UtJ1CWS2ZwaGWmdyFdoGXd4eMKq7BjlgEyHJaQbbFeFicCIvhDOfpxagZerObhFwrVq0dbCbIMQlsGILplPczhJWt4pd1CDTAo5bmuUHqJhuImAhwZRGn8OJyfUm9UZKTLruABx6zwXUjEYxbg8jl9jPR1aEWNkNiZhR9tiOaLCwH9CN4v1gg0ckCoO2U2YOEO1D1bzhfy34XFqIh0fHSdhSlt25eqgwCqNrtEcHS6aZGsYJo1uoY6JSqInuIPFrdRPT7Ip4Bgr0wSipYBoXnXSEdyVpCVEBgYh2pk10vGaTqV0cNhkTq4Gg9z2WG65ge0ymKSk458JEGR9EOx1h07IzlPCr9dDJPIFKxsRKTcrTT7vF0Hj6zzH5WxJMcMgTD8vvEcgYFMjGmQQLMN9V1gFawUft2qAwmthze7nU4BWq3wyW9JzgNNiyq8dBUrjO6B44nP7FIYYuCz9RK6flfw81QFmOmuv55dyEFaw0mA9k1q5uFabxTq9Sn3b1CXGefoiamGwh1L2zj1WkWyQQqloZJZE2QoExdSQ3dC6O9ypeYDNKhNlnARw5rSwAiVeADWaB2n1C5GlYKwyBI9BG9aRdXkFm6sXT7MZsS7gnYvmQ4HwXa8EnebqwCNnmebmnSZPvsznHirmn0q3UF3Ht79Agx0zfs6LlW8FM22WDPnD8ZopYm2AUrGK2QrjaHBE9MT7XpeoCFkp80ZdAq0NpmSn6Q3qRNc6YmQeV0Nqh5yM3OXmuDFK6JCMnJLMUiP7rzPi5YPqdgM17WzRAI8zYHb1hYAuGO8e9egSUz9l5uRlQzIefcyrSxLSLiho
180215110859.548|1193|VkWtEW0xsXpLlxsvxHLmg20KBBc7GcCIigdq44OU54BVGCeuKs9DQqwXEevC2PKAK0OXTDXTfMxibuN3lwdlm9fjqOTK3g7QiiKrpUA7F9IJKVn0Dvn7lIGrhXjjRH3c
180215110859.555|1194|et0wBEaR1uAMAC11TJOukFg5Zwxfv8hNQ7xO1ROB6I7agQflTou0xYf6EG1LZjZbRkGnICWZTgTOhHnoOCGRfVWdZHjzFuZoPBoHXBg3oAFP86zsvtZuaBNO0vVTftvJ
180215110859.558|1787|gnZ0yWlCJzeCBX5QiBwFVretNKRaof8Cc9Sc1ct2Zakl9ujkjCl5rtFDLRWEdBQNoyfmhNiBHNBcQSr31sZi7avaigXPm1kEqpNHYF0Zmx6DtO88SFztF9MiI0dPf7zF
180215110859.561|1785|AaDipQfwpY1pY23u2xY7tExWwzgrHSBbFv2e211oXc5C15MiLjg5aq6gwP3GfpZpxJJW6ufHf3SwzgBaMqrIjqbB4KnfmoSPmabJ5a2V0AA4eECEFgm4Jg9vPmItivDF
180215110859.564|1518|ekQhHi23UcXoLU7GHinkhpKcfyfDClIQAyycR9Y4q0uwxm8vScaccfhAIR2llvX9z6EazQBT7zHSMYpJtkE4D99nBRkzrO2O1OXe81wQopvxhspvn9rafHLGrFhJWjYcRhpCqWpwxM2AcUWbzCd9U84e4S6RK5RLsBoRT18NYAICpbJyROEd8K0aI5Z039a7DdsqDd1u07JdKYsJve0clpwtAWXqjN65SFdg5ZN7B0PyzFekecxaEOsVsdva4OHboWLELyt92PH6Y2WY6QlID1q7MO15IzeYGNtrA5lTBpng39xs2jfImrPfr15JjNxxLLr4OLXEu0uXTvd7w07EXoY0fMLxFAHIK6oBSAreodPJSjPjlOpN1k1OaUGmltCbKy4CGFnmfUmOB2OgK4S8FJ7RNGXLQ4Onmgl7CkUmHYkCydy1ZHGE2AfXgLIg4auI4Phf0gLdljUbCs48vFPK7hq4j3FXOs4Wh3fw8VjeGfNJEdHcPlsjdWfowqQIAvP2
180215110859.568|1517|hpMh2ILovlK0ybrmEgBXBDie7oAYRmMl90Ax8If55PjEE3SifgN25kkNT3GTYUZL99P7mWc2BTeoEyIzC1EaWGHHkXN8gROV3SEf6lZf38G9kusUzWQg96dSWQhOlpVAXxOewMjoIINiqqctoGGKamVANoi79vTEFdaspe6L59hBZPSavxrZmWz8AhPwZSFK8AUPUKvr6Jt6EUzWZewFVBrERRLqkfPlg2imiowF5rsPAUsohMjn6xXgvkQA8XDdQESmAxUsbDCMVcY6wnXlwoby9KjvdAsj4KnOhulhcggZvyyXzd9OxIaLRIanmT9yGmgfZDndHz5u7a3SX0Ac4Wg3CEl7Eu1ad1Ui4ffKnjMaPNWAAP5DEKkB3KR5js7xIE8nIES3exbwsXs91W2Pu0ef8aaIfvo1j99GxCXwkoIfzv0h9s4eEhflsk8D5DoLv0vsfkL0bXeY2nWwwRa3SjjzZlMZwr6G9NDrZ9D6aFzQnjaCAMV3u9q67gXokR7i
180215110859.594|2437|wfm7Wh8PA6ltYBH7wtBzNZxGyLp3CKw5MibsGzr7ntX3HWFk7yyMYRv2rlZc55iSYRcHo5QauwB9grwAk6CCkspNl9mY6KDr6lkAAd7sgdCf7dSdebQBT1auSYQREb1TMqnQN5eyCLMr7XE2gp0sxicIVQMS2u0AEc9WMwe8mhgMCMjyzVft46ykqCnNFEZBUqGHHjqp5W4BjwY50eli4c0WPs9BpWdLt2YgX202JSog9BeoXmulchfSOxIeFnzd2wNNVdIT7yV3dpnxAVvs86y9yk6O2u5E8ga6bVsJ5ULDrVqSNGZaFC7OPH5BUJibNLrTJadd56a60ue4yDwCJWqLfVsc1G6ut0JRFGE0ntIjaeYDlU2fnSJpy74YBwKPvyyZn3ZAwHhrSHCBjymtaQ460V6sO3a1odBVGV4Pl3MPB00qoPdpv57giPxVbjSfJMbT3TFZStqjb4MsafBOcrZsuFUidEgGN0HUVZxs8LqP4YtUoDieULRFVfkIyliq
180215110859.601|2438|s3NPh5X0hDBEzQo1JVQPHs49PjymPs4bf4tDwUkx6AxmLeih6KhjZjrQjz1XilgJzcj0P0W0bqX37XCbVyWscYcweEehhGMnCxgSoT2zD6xKe31HIeeFH0EgwXHf2wx4qDEthRaPTVhWJZyAZG0D4RC7rOkNCYOASY6uYGXdB2j87sXJwB3JnCo69F0rmof0A0zG52mUoZ217OhNAVhaq0pccFNvUlGJ3buSqzrw7MZsNg8DHEcqFsgfNbc012jdNewyd18T46GBA7n85ztBnVxZlS6foBJrK7Vteso27JzbS8ZYtNgXrSBjhY6N2e5HVaSz0OjDz8KQcTT6JEDzto2gIMyqBTzUnFDNA1B4R56FBQnGIFkEptYGDPWtulvUEs5H2Kt9VAKeCwC50YKPiEbADmRBxx7CKI9d2moxdJmOGL3MmxKcoBDuBPOWe0SO165tOlzVr1WPB7QbN1AlSfom5coCf8gB6dreL78AfdeBXLtgHtttiaWLTE86m475
180215110859.606|1788|DjVAbSaOnb3wtG4OvD8PuIGzSEGqwjXUzxtwfqmoIkqohw9N8MZsjmHEBqrIhRaVzaCpBWd8OQi6s1O4S57y2bZeEsdqmOloL9YglfwyDeIVwz2dafDunsqHtvja6sRJ0jnLIFO4pBLjgVmpwaw5sKjdlTEwnWxchHCp2IYaT4p39LkiMLMYVQwtPiDBUORxeh7Rr1dmwn8RPO30XRGhzwHDNqHFrVM3oDRfFA5jX2mTedfu95qgNdD6ys3rLERW7Fg1YXFEldKYFq4rvwwOSuwRoILHmV2jmDNQ96GaWZDyVWCV46qhwpx39EaDWkDomoAMCRx5phbRCGEEeRbTQxjWlIe9ZkcClgHl0lHdYJ8DflHn0bMvuCZIA1pHq6JIPcatnQGCyWIF68KbbMHYuC3JuGIdqoU8RZid7QD7wiPY0XpYLsZtKGOG9UcPpP4AJwdk1PlzDy2L8Ed7L3iVdClzL3P5ZBxaip36qTnyjSwlMsl4wdU3QoR3k6Ltyct2EHata8NaCiZihfKJGbjsvb3bMnbdqqelW08m9LqjeDOOIpaduFBx3hGME346lI9ntlUffqM2rt9gtxx7ffvAupD2e2vm4uz7PFTRxJv6inY7IZ0iyOGl2nHHtQOq3Fd7zCOfawZsydUcqNXbh0AmxjkeWExDQWHHhaoinxkwekA88IUSVKtrnwYUAs8lodvazUYDRv7vLP93XMsBoPvzcIzJxQXtsZHQdjiSN4Y3em76QRkU1ueg5KcseoUCehKl72PpBU2n3zr5VG45tBKiARqcSXYxg2Rfznqif5ozJseSlvrDvsxBESDsa5aMC7LdIgKfvBvvFUHvBQ6Eefu0TKa906QvFzsuqyFHePNdgatKhfNlYKNWF36JhyJHvJbgmzKbR1Zr2yDddu4IuE4Biyrj8Yp3LPDmaotbYMxRIINuYBCR8ysfNMjThdYlAzk1qHkygNClrPC2pltYPwlp4EUnjNy9C21TW9z2fqR70VsY2f05xzOzgBqnSzy4fwZ7
180215110859.623|1790|REdrIADjJ8edhejuJJex7xpBM7emjMSs6O4sGmaSxKrzhZX52bAHks5Sn9xdtjsyf4yXkJsMwrtgWwnKLawy9fS2ZBhDjMm4jzPuyLfxNmgy8sfq9CyKUqEQhwY0DOWy6M7S6R18fBfHMUklU5jPRqP6Dy9JV2bejf5NTrrBZIWtHN0Pp83WVdmVRoJbmhkr75ocWmNeT68CIfaRQ0BP7WYr9D3xZ2cGMGFEzcu1MHLrcckfKuIGujFIwvNSGeSdl0ehN6AnJCYeaqKsX5WGpLdzkmgaMsFdDcIFhRJIZRSjbWrCURC9HHOgg0JmK000cWLsCES7TJ0MqfoLtNr9jMHr1TJS6FXqZX1r3c4aU2JEVET5oQJGOctpR6KOU21buOUSciGcaDE7iPtCldiY7JLdljf5D71S6Xak4y0alkPesO3ruX3A7AIH69XxBfziiWgz7IMLBhE5LgDvelzvCvDsvraXn1a4e4KFzHW7DPvVcSNnsEKuS0BB6llqgqOvGss55JyJR9QBMhPGOBQznwPspZhifuGthszZqjwdjBeBZ35AJHGBlCHV4QEFTd31uxEEUAz6elaaBTT0o4IHP9OXrQ8KKd70aA9em8TzZwoP10ZjFxYK1Od4iLUc7QzY9FB8sOdUrzci85oKvpEiC3lusOryD2Y6MzFjlMj5I5uQx8EqgYM5S1l9tc8y9zuBTOFGD9fKD4ZDx9KH1D19ZuOQWSew1V2S2fTyRIroJH2SB69fooKeHHPyiqW47sTcxvAIujdN5uHTm2vdRIqOwYIiRcNpHli8fLxIH3jCqUiVeIMVIpRNuL7x1YFiU4BZJ3Lj8TNgtE6CzA0qLJN6pOQkWayLt2RyZwsSUTIZKclDsjwjEaAmYaDpjTQMo5mFCr9jD3fy8bEOtww4z6Xmn1nOmmUHAeXSBCNBc7nUI6gdHWHKXtffaAR7w9hyrE1MA0R0BmycMpZkBMy6yCzlSJKekhi073hlOoZIexNIIxqAjTOw2v2JExVvJoVNpKkM
180215110859.628|1789|S76pgso0mGcYEvNnQ7Fdzu3wNLfabqTGTWwX67kVjW8aW2OEXQoQBkkPWkSHARrLmjs6GaOsoAVOyMThGWUCraI8zvnkW5FumSNahGtgdnray4U0kK25PtbQM5K51ZOBN6BevoQNr1OToyIG5bxhJml3PtOW4nZCUvOjeN1SEcVAp3joj1P5VKDTzlenwSVqaUxrQGAVs7Wkni1xEvbFCxAUPS8MVuUxDt7AvnPMAgjHEfakx4nqnfn4QIx0hVvsJZVmv8KtlPKVveDIWxuLN1hPLDsptI02mG6pnLltFrDBcFjzmmyrjQFL4JrtWJYBrcZOkiMDleyNfHSDuRsgVc2r4Z6IKs7205E1Y663FMfMFBSCaSqmDlKlBkpiWj9tl0AtvuqCfjoJoCff0RmLaOY10dVRxhcZs2gHTKIJgnfGJqWUdCTyivOqH2ofva7uRPGrNxmLTEn49UqojOydqRnyuqZDtZvUEmfh1WSqWq5gqeFbnLoySPCq55CopL5s
180215110859.631|1196|u85rlVRQbNlELzP4RP76GWTeKZh2OVKVhwXCu9o6IGXfU6MwBQpUjaMeqZu63VT6W8bSGhzz24UZlC6R5AHmsxYmAYoem5ZR9vSVVart3lB2X9yFYad4OtL0V0NSTR7a
180215110859.636|1791|bczF4OIDoyEoKO3d4WHcOEkhomaHY0AqdszvR0IuEvfvoLiq1eY8zLM1Zin4fN4HzFsnLjDsvyj89QddJ0beJ8p1kiFrSEzDVyJcJQFaqktJD0gXxkbRPXzDXpaRuXUpFICdCL2fOCM0WKOtiIfxUqkXtbIugZjfMZ9UpoxSJ7Eza4kqhsVRz4DEWuChFXP2sPQVycXaVh68JvCOyo7DtVCMAcYG7LmJ4i7SXdlsBVb86A6hTYww1vrYPWjxTRUMIvR1z4Xd2u2QPJKxToMkg5oYNa6poxPKOtEi8ta0GTCFVfHVXghdywUGQ3j7nqRZy4e1W3qglTuMC8gSQkxHktF0Jl4QYXOtjH6ARgx5pG5SacTHtVdL5o7uwPuvRkI1YYv5iMxOddvCeolUv6FN6KpR9kAEJiLEh1KAHZF1pL3stS1QbK4URHUIMbTb2bHHqutBKydJoGvtzJRnex8fF1h1xPjfnLdvtc2ggXXkTBOrjJ228wDeYAVUwKhJ9XL9zDfzGLX0b3WRXWaGOEWiLXZhxO0izLmzRt8co1X86QZtOcZcGgHMSahm3arysNNf21a0Rbb3ywkiYXJ7Qq137osE5eD01cYtxHz6PcY1MItcldMmDmWX6fzrlU2XNQwqbqwJQaCFTk4nwSNqzU6Y3hX2rBpEwDJqSS9paR7uNvTdNzimFhOdiv5xAbECilyX0bo6yTtkPPbSU1j9eWO1qkK36k4Ru5mx4RRLB9nVfnMRHjsujVsETSc1ycMHeffOk5KR5Y9djwLpSjdGZXnQjUX5v8uYJBE1fEtPtHELjJUpoI47kv1ITRDM3Wu1DMvQAxz1v1bIrMjJtYVcd9LdE8xo6fCbxeGP840Sa1JdZYOHhRaox8jqCyAerrX2t7kFpzVXjYKXpvv2KvQepEI1R1pJRmsV0BZWGhuXB9SEKu7dLrgWvNQODKmp4w9AYihbTNgAsMxN9oxYDQ7ajnShMQeIGJjIIgab2A4OMRkRp6HmB0x6aaNK3oVw9wS61oIV
180215110859.650|1519|TgYF9r6N3gYYdyhZChA2AQyfgP4xE4a1l7ESH1AIkfYSDsu39tzA4DbhMyG2KPLd7RNyQSOoxDSxd2ik69ZqRyxdvBH9OVB6TyHNQZAXZQESiHnwOu09s02Y5wUZl4oOGkDD1OzRXe4MQSRzkuxs276w1V5sJ0vXpHo0ptlUlcsalwTg4VjcEzVYLYdMajCGkRJ2T104eL5fFUZycaVJFBFzqB5h1GjG7j3oZAEEp5QnmuHWqOkrYta0MUTOnMDGqzo2Rtx4eRW1s2dl6pXmd9YKs4f6EhW7OOL4XKV9Wq3L1T7QVx7JaV509Dhf5Pdh0N5fPipS51wdfLHsxzH6Ycuuuz6S0m460HFeaW8fz9g6Tt3qe2hKFjKCY0Hfwy54Iwab8HEFLwD9UCq3jr5ofimNqBXyp7k2MQecfs02nYTMM1ZjVU6rZ6yrtq2fek5AaDJNPW3rOEZ9XXvQyy9dGjWW5pbjPUiHr4B0WBH5frePawgYwWQsehTYtMTzwaiP
180215110859.655|2061|oKUjSEO60zDenoxBcjSQg1rzqk9I4FTvwxIWcCKHgSqkulSJKJDbHkWbNJnXUwVGjAeuBiKxgSBQgxMR0nB86p9nMT0ol2bNECUQzrPwqHcT8YDVxkzd0fIh3F60ZI2HIXxqadYkBrb4v0EGgSyk74GJu7ZISOiNAdLOV5y1qrThRVx9cTLTeYYicLOKDtNXQeYy4kSuOqcW1a5fK76o5EVwMKTlcwNM9ViKQFPyHx3kBAydhCzt9CAUV7DUmtHv0QVHs4IXNO6X25YTS8UkTCal6HPhzOlUxF4NkVKk9zvriOL1meaGJuPahhCaQgVMKLrqJV34chsIWvZVXREzXdrp7GjCZiYwvzXz1CkZKCeyYzAjttGslU5cjSDe728SXrOGRkB45VIxNr6fBUP5zZiQFBykqwrrjWu9s4n1bBbdEQYqiwDzB8locVBxCLGdrxpki5pf139j8EcC3NeLi9WqbGfkxexthr6sxqgAoxn2mN5dtpXImKPt7s7kmiGlhShGvYfTXu9yvsNAai6dA5RHokMAUBKnQmhpKYzcF2BFvwZVP3gsUpjjpriO06VWVAlDlEGjPxFE7lPu67tNPJgrgkkyjep4GCtJiCl7DxvDm3WbAvx36qFeLt0wmSpgomTecwqA4xgkaBc8Py1KAK8b7v8KNHyUuJ8AXJB0ZxjHjB5UylHMMjnHZA4Biq1TMkr2suBLrCvaMJnAm57R3xgw90t2HBUPFcA5bxcrtO6mU80ErD8L0ruRa6H5ZgvSZggJpIQxUsCrnR8vHpbKG6Xo44Iq1oM3lXAyDmo2riCsMjA5xVOgcUxn8661W1mUhZnp6BS6snxbybqHbbWNpRioq9oUrUt32sZitff0qSqZtVaSg5rObbkVmPmHJX3ykWORV3FMzZHvGRHdaziPDJmwjvzLaadaCzEWBAmoS8uaZB3NTIskdVQ4hD0evbHOaL0c5eVPkLhREEjlkb7bdchvEicnyoEG5XANOuYUzunVmr6LioqE5bBzx1NbsQe0
180215110859.659|1521|5K31qSUkCqRBmAFjpvxvOXjzvuZdVFTGBwamTu5UlMqbLv3fA41Q65rvkDEW7qkG8yfFYFWHZIPo0TnH8WWYVJrM6a8aGcLT6foZgrfO8nNFYc5oBZt2rsEptfElWBauXDaJopQSrKU8kA1ki2G5sdmI3SolIVeGP8AihVkv5V3DHDFbKGAOhktapJp9CdiSFdNgJxSMVE0R517MzIdgZQrSelWRZ6AFYbdgw7V35RLQRCH2hk7CxHUqt7y4jgIu2bcacy99yn2SaKgK3QHpCJesji2aPsRUIefJu2zl9U5l0dgdqAq4HIcJ7TCXv6HuiPY1MzkXMMhvypS3I3MaSx13jXR08AKoOVhBehFD6rU1Z3D72hG6Ah9yZUu7Iyx56UpU58ENHY1DMOwvgFi8s9EzLcyCpb8TeciMuLsAi4dxwbY8Usg6QhkHtaClD7rjWvF5QwZM0Vca6UyJ762BDcyenWHzJy5CrozVLfjcNGC138N6wAkFGoj4TWmyFv8o1M6eW5wsCeHuv1Bn88SLcStkuMsH4ILKjbqnsnZEdl11Z99tfFHbQN3Xc9BTZoMxNzProp3oh0gWFDNx9yjdyEMxhwZp8FIrnImaBi73b5IZ4P0209jHjJe5uIf53Y5qErF7cPjgjDRDxssBTxyOi4zhpYY2dEy0aLhqkE1c9WJ0BRvzrz3mTh0UcfAQb4jS7SNnyIdenAvUcI3aCK8eKIUglkCqL3839sNFExom8EnNFirRCfcFXGTprCC16QTcR7zDX0tAffL9ZAHugal0xvuW8DmVWmIsW8OwivtNTlKGTCZOYzcUvOkJ16bWFpQlIGUYjOoRHORBCDCltgZn04szr2k9XmUPBtJQ8XVrb1xMxQWr3EJdzWHnJyHSWqMcaFfbce0WwhbgPmkr0RlG0gl6DLtNq6YHLcoiMV5MIAMarMJ9FQOO7ZhUXcfo6gS1MIirGMRDfWLxW7Szehv27W1QmnqjlUxKioGP7g7ZXwu4OsxnK4jV7dpv88M1Rkx0
180215110859.664|1522|iDEsawvQsPtmbxcBgsR9kNN13JidGFwA4VFBrT7RFBX8ue5YlW1rh5wRNTKOC47Xm6ehmicaNZOU1toJsFCp0Mo0AVQHcR0Q0Fowb0Z75mqaHMgWOK2SK8AFSBrAIj3NF4wdz17mBLbKnSO2jkQeEo87ZjtITJK1bZDCk7hSc1ittTcYjn8CTwg2hmle7lTo2GjyQePsXLKNemO2V9hn8IFI87i5O3cwlPhsM8jQrUQzxCKhavp8CLfgIPPl1X4N4oRrlMcae59n70pB5WhH9PZamjWelD2O5FuyPftOfXX8nm1uxBON9Cn5tpi6zCsTkSPp26AFS3EUwOOefRxK2zsBoyLhBuFIutpvldeHxcUSpc9wb7ZQ7jpxACQB11iQZIAuol52yln4kGeGMNrrZWXFGshdpnpd5EdYfGcbIqqldFVabv5qn7l8Xrg5svi5ws7MnvMaTY8WWFUdIwSFLRV0bAcHG9lmxGlrfker53lz7UWDDeQGfKKqKGCEDlsPx2WcxE5dBsDcbGSbYEMGsU3hOaTwVTtG8PvHomv7o6qPejKAUFxKUZnWIZfuFNk3MrQp30PzaksiFBMhiVObCtwFGIsUffTt015MShB6TpxqnoV7ZjM3VVHSs37GX1SCZKK16O8ps7h5tebE1erKwOWnB15SUGjFv4XPTkAylG7WDa4P5QxMmW1EHPB7wa84X2NKR45SkwMXjND7SHTdjJuuSisoINT8lnX1H8WsAjL2O1WB0zlAMkvZxGaeZBSOeLtZEA1wZ47EdQ21kJlsWBgULi8IgFiMqEpCxjiFkYajLJ94jFi8x0JB2xmvgd16OrYF63AVkgDaJ9XZ6e8whoNYJqyoNwTLCV1pgDVXINn59O0JlsgGmiXzLw1y7ddCJTCDOSvJlYNzxy1MBdcVdTvmkdeZB7kmv8jrg5opST34YmUAiSPu6WM8HWBwbeySSLu4EnfZMYXLIgpHjJAgEojCjVbEzHQUWdGtyQxS8knkhfDNGIgT89MczKCSx3cU
180215110859.673|1520|oNRu7eZaZBjhmSSlogqWrsQxjvQ90fSpwjIgQoqttfnCJJ3C3FinAuy326jDmbsbtjZhQfMRhxIOXOJL5akLafXFDeYkqvElpwkTs0ehcXyjlt0i9U7qRFWObknfhC97
180215110859.679|1525|j8WQJ3JQ2LVzisy7NnEtcXJRks5j2bmhbV1S9jxtJlITAeDekgrUYquREw8BpogZDI2RhUE5TBQzeifTMTKWqFLTWxhYkVgSZS2RFoAORpuoBrRjFtYqXyDIBaZzAoH2Ta8w8222S4TRRCqpXdJatPJuiNiK5bkP3r5D2BxhD6l9IulEhxdQ79ZkFmhB3nBZx4O6jCq9mpoiNtSExNiLyYUNbJZQ1VNYbf0XYG9cLGzlofO4NWwyxZTd3RSygvJgNrQf5DHvVN9Uo8p4WCR31zJk0TVz7xkk6qHzClkT7NoXCHewikt8XavanNxfC8bhUd6eMAHOWPbg53QyhNDqNg9j6dM6RiPxq1iwIEoRydY0nNtz2qalt8sf1mdACTJEqW1rX9Typ7a22GNozI1nIH9kPMNwYROLnmDdCHJEG15LGGNrmU5VO6TTj9QmObFpRmdeJaq57dhvoi9EJjPlhhObRvmVKaWur9k9yNeL9NgJGbK9DnxORiZur3FHvwMy
180215110859.682|1524|6C8ULFcRg2okm66UizYMYusfVARjgqMqell7ztrHjBf17LU5mUwncGUguMC4fgFEiBFXVsK26Lxf28ui3IB5PVJzLHufs8KhNdjxZ8eGd4zZQBMxRKaUa1QWkEq0dXKd
